Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,grRatio,TCGA_annot,CNV,SURV
ABCA1,OVCAR-4,-0.022990333,0,1.274124061,0,0,0.009486071,0.473569733,0,0,0.0011324,0.336816028,0,0.02775,0.082050759,0,0.941407241,0,-2.1358585,0,0.490730533,0.738861,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,0.94683735,0,0,1.5137185,-0.0019846,0.001568,0,0,0.002718571,7.21E-05,3.03743963,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,0.958017442,0,0.84591964,0.001708931,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,2.286,BF,NO,-0.263372282,0.462962963,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCA1,OVCAR-5,0.030923667,0,1.274176848,0,0,0.008221929,0.336933067,0,0,0.0063483,0.300643472,0,0.0244646,0,0,0.890384172,0,-2.1525265,0,0.373685,0.688699321,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.0792692,0,0,0.93903575,-0.001736533,-0.0065333,0,0,0.001408571,6.35E-05,2.964618741,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,0.958771605,0,0.84796072,0.016127138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,2.286,BF,NO,-0.263372282,0.462962963,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCA1,SK-OV-3,0.01604125,0,1.274150697,0,0,0.007234976,0.2986112,0,0,0.00604765,0.172230056,0,0.0214906,0.021885586,0,0.764065655,0,-2.153835,0,0.094335733,0.632972536,0.005507667,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.12830155,0,0,0.6251245,-0.001511933,-0.0054962,0,0,0.002105429,5.58E-05,-0.770884963,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.45836893,0,0.853382,0.018739034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,2.286,BF,NO,-0.263372282,0.462962963,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC1,ADR-RES,0.032854917,0,0.002011182,0,0,0.00865431,0.421487867,0,0,0.00746655,0.178921944,0,0.02592164,0,0,0.937140966,0,-0.8511713,0.836695444,0.477846467,0.507207357,0.631309867,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,1.16288065,0,0,0.94679975,-0.0018214,-2.0983595,0,0,0.001473286,6.64E-05,0.049601704,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.003170674,0,0.84592588,0.015205034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,6.36,AB,SC,1.023673023,1.342105263,1.0000000,NEUTRAL,NEUT,NEUTRAL
ABCC1,IGROV-1,0.029963083,0,0.098986121,0,0,0.009075524,0.397166,0,0,0.0095852,0.173178889,0,0.0266836,0,0,0.908569828,0,-1.4530018,0.485039222,0.416027633,0.635872929,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,1.05,0,0,1.89003525,-0.001903933,0.001604,0,0,0.001536429,-4.62E-05,2.994203741,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.461940814,0,0.8479012,0.09543,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,5.6,AB,SC,1.023673023,1.342105263,1.0000000,NEUTRAL,NEUT,NEUTRAL
ABCC1,OVCAR-3,0.023933417,0,0.287125303,0,0,0.009351286,0.268300267,0,0,0.0049821,0.288728778,0,0.02775744,0,0,1.000062724,0,1.8726163,0.131420889,0.619827433,0.577143536,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,-0.85055415,0,0,1.299447,-0.001958267,0.0015795,0,0,0.001577714,7.12E-05,3.742113519,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.003405512,0,0.84789864,0.006312103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,5.334,AB,SC,1.023673023,1.342105263,1.0000000,NEUTRAL,NEUT,NEUTRAL
ABCC1,OVCAR-4,0.023010583,0,0.002053121,0,0,0.009486071,0.473569733,0,0,0.00498185,0.406075111,0,0.02775,0.019234345,0,0.941407241,0,2.460441,0.720447111,0.488465733,0.928050107,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,-0.58404345,0,0,0.78631,-0.0019846,0.001568,0,0,0.001597714,7.21E-05,-0.070922481,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,0.417325651,0,0.84591964,0.079820655,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,6.959,AB,SC,1.023673023,1.342105263,1.0000000,NEUTRAL,NEUT,NEUTRAL
ABCC1,OVCAR-5,0.02713275,0,0.203962242,0,0,0.008221929,0.336933067,0,0,0.0025,0.251818778,0,0.0244646,0,0,0.890384172,0,-1.9163698,0.257887,0.3718659,0.414717857,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.15789115,0,0,0.93903575,-0.001736533,-2.0983215,0,0,0.002109286,-4.24E-05,2.952353519,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,0.893563977,0,0.84790948,0.016127138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,7.569,AB,SC,1.023673023,1.342105263,1.0000000,NEUTRAL,NEUT,NEUTRAL
ABCC1,SK-OV-3,0.038941,0,0.002210727,0,0,0.007234976,0.20297,0,0,0.00604765,0.072598,0,0.0214906,0,0,0.761216862,0,-1.7447861,0.249950333,0.079216933,0.634922821,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.08012145,0,0,0.92172225,-0.001511933,-2.098222,0,0,0.001237429,-3.72E-05,0,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.011125233,0,0.84792048,0.018739034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,6.904,AB,SC,1.023673023,1.342105263,1.0000000,NEUTRAL,NEUT,NEUTRAL
ABCC3,ADR-RES,0.027894667,0,1.910537485,0,0,0.00865431,0.421487933,0,0,0.0064619,0.280852639,0,0.0255882,0.091085103,0,0.937140966,0,-2.148911,0,0.479817967,0.807261393,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,1.06170075,0,0,0.6434415,-0.0018214,-2.0983595,0,0,0.001473286,6.64E-05,1.432790148,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,-0.025406674,0,1.68795888,0.015205034,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,3.3629251,3.808,AB,SC,1.458793779,0.078947368,1.0000000,NEUTRAL,LOSS,UPREG
ABCC3,IGROV-1,0.0258255,0,1.910492182,0,0,0.009075524,0.397166,0,0,0.00498255,0.4736975,0,0.0266836,0,0,0.908569828,0,-2.1464466,0,0.413907533,0.063967214,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,0.96266965,0,0,1.89003525,-0.001903933,-0.0073072,0,0,0.001536429,6.93E-05,3.29128937,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.987747907,0,1.6879012,0.010143069,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,3.3629251,3.828,AB,SC,1.458793779,0.078947368,1.0000000,NEUTRAL,LOSS,UPREG
ABCC3,OVCAR-3,0.01933875,0,1.274125545,0,0,0.009351286,0.268300267,0,0,0.0025,0.29188725,0,0.0274004,0,0,1.000062724,0,-2.0259094,0.125905111,0.619827433,0.577143536,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,1.0962266,0,0,1.299447,-0.001958267,-1.9431723,0,0,0.002362571,-4.74E-05,-0.863669704,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.003405512,0,0.84789864,0.006312069,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,3.3629251,3.613,AB,SC,1.458793779,0.078947368,1.0000000,NEUTRAL,LOSS,UPREG
ABCC3,OVCAR-4,0.023010583,0,1.27412403,0,0,0.009486071,0.473569733,0,0,0.00498185,0.27657875,0,0.02775,0.082050759,0,0.941407241,0,-1.9218022,0.237561111,0.488465733,0.679497071,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,1.05,0,0,1.869867,-0.0019846,-2.0059581,0,0,0.001597714,7.21E-05,-0.848700259,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,-0.018726744,0,0.84591964,0.001708966,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,3.3629251,3.782,AB,SC,1.458793779,0.078947368,1.0000000,NEUTRAL,LOSS,UPREG
ABCC3,OVCAR-5,0.031681583,0,1.910540515,0,0,0.008221929,0.336933133,0,0,0.004984,0.271891556,0,0.0244646,0,0,0.892040414,0,1.8488232,0,0.3718659,0.711379286,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,-0.98474875,0,0,1.2534775,-0.001736533,-2.0983215,0,0,0.001408571,6.35E-05,1.396797963,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,-0.012381093,0,1.68796072,0.016127138,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,3.3629251,8.384,AB,SC,1.458793779,0.078947368,1.0000000,NEUTRAL,LOSS,UPREG
ABCC3,SK-OV-3,0.043674083,0,1.910514364,0,0,0.007234976,0.202970067,0,0,0.0088875,0.349749972,0,0.0214906,0,0,0.761216862,0,-2.1677762,0,0.079216933,0.63897975,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.12830155,0,0,0.436856,-0.001511933,-2.098222,0,0,0.001237429,-3.72E-05,1.830021333,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.011125233,0,1.68593776,0.018739034,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,3.3629251,5.509,AB,SC,1.458793779,0.078947368,1.0000000,NEUTRAL,LOSS,UPREG
ABCC4,ADR-RES,-0.005005917,0.0347765,1.910287818,0,0,0.00865431,0.421487933,0,0,1.68E-05,0.541899389,0,0.0255882,0,0,0.937140966,0,-2.1449302,0,0.477846467,0.325392429,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,0.9669846,0,0,1.4203805,-0.0018214,-0.0069254,0,0,0.002506714,6.64E-05,0.238150481,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.468108256,0,1.68564996,0.015205034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,4.257,AB,SC,-0.004553373,0.357142857,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC4,IGROV-1,0.0258255,0,1.910274212,0,0,0.009075524,0.397166,0,0,0.00498255,0.3085475,0,0.0266836,0.106477655,0,0.908569828,0,-1.9729959,0.192723,0.4126345,0.58072375,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,1.1671395,0,0,0.872533,-0.001903933,-2.098396,0,0,0.001536429,6.93E-05,2.495171148,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.448869419,0,1.68761348,0.010143069,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,5.841,AB,SC,-0.004553373,0.357142857,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC4,OVCAR-3,0.019151083,0,1.860495061,0,0,0.009351286,0.2683002,0,0,0.0025,0.628788361,0,0.0274004,0,0,1.000062724,0,-2.139224,0,0.619827433,0.371367357,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,0.91864105,0,0,1.24021675,-0.001958267,-0.0075576,0,0,0.002684429,7.12E-05,0.324208296,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.491777605,0,1.61992844,0.114714552,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,3.05,AB,SC,-0.004553373,0.357142857,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC4,OVCAR-4,0.023010583,0,1.91026097,0,0,0.009486071,0.473569733,0,0,0.00498185,0.483580194,0,0.02775,0,0,0.941407241,0,-2.1430869,0,0.488465733,0.779931893,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,1.0693181,0,0,1.25746325,-0.0019846,-0.0076794,0,0,0.001597714,-4.81E-05,0.669180741,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,0.47249086,0,1.68759808,0.001708966,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,3.754,AB,SC,-0.004553373,0.357142857,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC4,OVCAR-5,0.031681583,0,1.910301818,0,0,0.008221929,0.336933133,0,0,0.004984,0.271891556,0,0.0244646,0,0,0.890384172,0,-2.153436,0,0.3718659,0.689673821,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.0792692,0,0,0.93903575,-0.001736533,-2.0983215,0,0,0.001408571,-4.24E-05,-0.059682926,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,-0.012381093,0,1.68566536,0.090290138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,6.83,AB,SC,-0.004553373,0.357142857,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC4,SK-OV-3,0.038941083,0,1.910338818,0,0,0.007234976,0.20297,0,0,0.00604765,0.15570025,0,0.0214906,0,0,0.761216862,0,1.9630433,0,0.080566567,0.868558143,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,-0.93426835,0,0,0.59932125,-0.001511933,-0.0054962,0,0,0.001237429,5.58E-05,2.144435889,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.465763767,0,1.68768876,0.022632793,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.3629251,6.295,AB,SC,-0.004553373,0.357142857,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABCC5,ADR-RES,-0.005005917,0.0347765,1.910287818,0,0,0.00865431,0.421487933,0,0,1.68E-05,0.541899389,0,0.0255882,0,0,0.937140966,0,-2.1449302,0,0.477846467,0.325392429,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,0.9669846,0,0,1.4203805,-0.0018214,-0.0069254,0,0,0.002506714,6.64E-05,0.238150481,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.468108256,0,1.68564996,0.015205034,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.3629251,4.345,AB,SC,0.231747723,8.6,1.0000000,NEUTRAL,GAIN,UPREG
ABCC5,IGROV-1,0.0258255,0,1.910274212,0,0,0.009075524,0.397166,0,0,0.00498255,0.3085475,0,0.0266836,0.106477655,0,0.908569828,0,-1.9729959,0.192723,0.4126345,0.58072375,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,1.1671395,0,0,0.872533,-0.001903933,-2.098396,0,0,0.001536429,6.93E-05,2.495171148,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.448869419,0,1.68761348,0.010143069,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.3629251,2.936,AB,SC,0.231747723,8.6,1.0000000,NEUTRAL,GAIN,UPREG
ABCC5,OVCAR-3,0.019151083,0,1.860495061,0,0,0.009351286,0.2683002,0,0,0.0025,0.628788361,0,0.0274004,0,0,1.000062724,0,-2.139224,0,0.619827433,0.371367357,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,0.91864105,0,0,1.24021675,-0.001958267,-0.0075576,0,0,0.002684429,7.12E-05,0.324208296,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.491777605,0,1.61992844,0.114714552,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.3629251,3.146,AB,SC,0.231747723,8.6,1.0000000,NEUTRAL,GAIN,UPREG
ABCC5,OVCAR-4,0.023010583,0,1.91026097,0,0,0.009486071,0.473569733,0,0,0.00498185,0.483580194,0,0.02775,0,0,0.941407241,0,-2.1430869,0,0.488465733,0.779931893,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,1.0693181,0,0,1.25746325,-0.0019846,-0.0076794,0,0,0.001597714,-4.81E-05,0.669180741,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,0.47249086,0,1.68759808,0.001708966,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.3629251,3.005,AB,SC,0.231747723,8.6,1.0000000,NEUTRAL,GAIN,UPREG
ABCC5,OVCAR-5,0.031681583,0,1.910301818,0,0,0.008221929,0.336933133,0,0,0.004984,0.271891556,0,0.0244646,0,0,0.890384172,0,-2.153436,0,0.3718659,0.689673821,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.0792692,0,0,0.93903575,-0.001736533,-2.0983215,0,0,0.001408571,-4.24E-05,-0.059682926,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,-0.012381093,0,1.68566536,0.090290138,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.3629251,3.019,AB,SC,0.231747723,8.6,1.0000000,NEUTRAL,GAIN,UPREG
ABCC5,SK-OV-3,0.038941083,0,1.910338818,0,0,0.007234976,0.20297,0,0,0.00604765,0.15570025,0,0.0214906,0,0,0.761216862,0,1.9630433,0,0.080566567,0.868558143,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,-0.93426835,0,0,0.59932125,-0.001511933,-0.0054962,0,0,0.001237429,5.58E-05,2.144435889,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.465763767,0,1.68768876,0.022632793,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.3629251,2.936,AB,SC,0.231747723,8.6,1.0000000,NEUTRAL,GAIN,UPREG
