Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,grRatio,TCGA_annot,CNV,SURV
GPD1,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,8,10,8,11,8,9,11,100,16,9,100,13,18,12,100,9,8,8,100,9,6,8,9,9,100,10,100,100,100,100,100,100,8,11,100,7,100,100,100,8,8,13,9,100,9,9,12,9,9,10,100,6,10,9,9,100,100,7,11,9,10,11,10,11,100,100,12,9,100,8,12,100,100,9,9,100,10,1873,1130,9.965784285,2.313,AT,IN,0.797031468,1.5,0.0000000,NEUTRAL,NEUT,UPREG
GPD1,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,8,10,8,11,8,9,11,100,16,9,100,13,18,12,100,9,8,8,100,9,6,8,9,9,100,10,100,100,100,100,100,100,8,11,100,7,100,100,100,8,8,13,9,100,9,9,12,9,9,10,100,6,10,9,9,100,100,7,11,9,10,11,10,11,100,100,12,9,100,8,12,100,100,9,9,100,10,1873,1130,9.965784285,2.289,AT,IN,0.797031468,1.5,0.0000000,NEUTRAL,NEUT,UPREG
GPD2,COLO-205,-0.045310583,0,1.910231182,0,0,0.010407595,0.769467333,0,0,0.0025,0.261818167,0,0.03053836,0.202778,0,0.983236517,0,2.1161955,0.367210889,0.5839182,0.225012429,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.7330721,0,0,1.50476425,-0.002165533,-2.0985125,0,0,0.001735714,-5.22E-05,3.111111111,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065366977,0,1.68558764,0.011464724,9,11,9,12,9,10,12,100,17,10,100,14,19,13,100,10,9,9,100,10,7,9,10,10,100,11,100,100,100,100,100,100,9,12,100,8,100,100,100,9,9,14,10,100,10,10,13,10,10,11,100,7,11,10,10,100,100,8,12,10,11,12,11,12,100,100,13,10,100,9,13,100,100,10,10,100,11,1901,1154,3.109360559,8.433,CP,CC,-0.524857466,0.000526316,1.0000000,NEUTRAL,LOSS,NEUTRAL
GPD2,HCC2998,0.026443833,0,1.910257667,0,0,0.009588524,0.599747733,0,0,0.00746335,0.254493833,0,0.03922296,0.202001724,0,0.960957414,0,1.9716848,0.202768778,0.532684967,0.714844071,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.8158952,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,7.27E-05,0.657502815,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.940539395,0,1.68561676,0.102200034,9,11,9,12,9,10,12,100,17,10,100,14,19,13,100,10,9,9,100,10,7,9,10,10,100,11,100,100,100,100,100,100,9,12,100,8,100,100,100,9,9,14,10,100,10,10,13,10,10,11,100,7,11,10,10,100,100,8,12,10,11,12,11,12,100,100,13,10,100,9,13,100,100,10,10,100,11,1901,1154,3.109360559,10.684,CP,CC,-0.524857466,0.000526316,1.0000000,NEUTRAL,LOSS,NEUTRAL
GPD2,HCT-116,0.013696417,0,1.910238879,0,0,0.010169,0.529930667,0,0,0.0025,0.269150028,0,0.0299106,0.138871379,0,1.053732345,0,-1.542313,0.50259,0.741861967,0.636009,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.002545714,-5.11E-05,2.295490704,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.051488233,0,1.68559612,0.057714793,9,11,9,12,9,10,12,100,17,10,100,14,19,13,100,10,9,9,100,10,7,9,10,10,100,11,100,100,100,100,100,100,9,12,100,8,100,100,100,9,9,14,10,100,10,10,13,10,10,11,100,7,11,10,10,100,100,8,12,10,11,12,11,12,100,100,13,10,100,9,13,100,100,10,10,100,11,1901,1154,3.109360559,10.665,CP,CC,-0.524857466,0.000526316,1.0000000,NEUTRAL,LOSS,NEUTRAL
GPI,COLO-205,0.016688333,0,1.910477455,0,0,0.010407595,0.769467333,0,0,0.0049803,0.245677639,0,0.0301456,0.202778,0,0.983236517,0,2.4694293,0.765204667,0.5839182,0.43120125,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.5539749,0,0,1.46148825,-0.002165533,-0.008515,0,0,0.001735714,-5.22E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065791767,0,1.68591268,0.011464724,10,10,9,11,8,9,12,100,17,9,100,13,19,13,100,9,8,9,100,10,7,8,9,9,100,11,100,100,100,100,100,100,8,12,100,8,100,100,100,8,8,14,9,100,11,10,12,9,10,10,100,4,10,9,10,100,100,8,12,9,10,12,10,12,100,100,13,9,100,9,12,100,100,9,9,100,10,1887,1139,-4.526161147,11.264,CP,CC,0.516355174,0.647058824,1.0000000,NEUTRAL,NEUT,NEUTRAL
GPI,HCC2998,0.022719833,0,1.274123576,0,0,0.009528333,0.5998548,0,0,0.0049818,0.395187972,0,0.0278602,0.160556759,0,0.960945586,0,1.7935719,0,0.532586333,0.50305675,0,0,0,0.0097881,0.0089805,4.67E-05,0.010810619,0.0113985,0,-1.03075805,0,0,1.5159595,0.085473533,-1.8056063,0,0,0.001604143,-4.82E-05,-0.777777778,0,9.23E-05,0,0.010612889,0,0.007126545,0.009417143,0.047758,-0.042270186,0,0.84591936,0.009967414,10,10,9,11,8,9,12,100,17,9,100,13,19,13,100,9,8,9,100,10,7,8,9,9,100,11,100,100,100,100,100,100,8,12,100,8,100,100,100,8,8,14,9,100,11,10,12,9,10,10,100,4,10,9,10,100,100,8,12,9,10,12,10,12,100,100,13,9,100,9,12,100,100,9,9,100,10,1887,1139,-4.526161147,11.861,CP,CC,0.516355174,0.647058824,0.9944277,NEUTRAL,NEUT,NEUTRAL
GPI,HCT-116,0.01901,0,1.274117515,0,0,0.010069238,0.537016733,0,0,0.00498085,0.232952444,0,0.0292658,0,0,1.053367828,0,-1.4568418,0.630701111,0.741697767,0.119142357,0,0,0,0.009525,0.0094335,4.53E-05,0.010755381,0.012352,0,1.05,0,0,1.8853905,0.151652133,-2.098483,0,0,0.001685,-5.06E-05,0.777777778,0,9.70E-05,0,0.010587778,0,0.007486,0.009411619,0.047645,0.436889907,0,0.8459152,0.093185207,10,10,9,11,8,9,12,100,17,9,100,13,19,13,100,9,8,9,100,10,7,8,9,9,100,11,100,100,100,100,100,100,8,12,100,8,100,100,100,8,8,14,9,100,11,10,12,9,10,10,100,4,10,9,10,100,100,8,12,9,10,12,10,12,100,100,13,9,100,9,12,100,100,9,9,100,10,1887,1139,-4.526161147,11.533,CP,CC,0.516355174,0.647058824,0.9911990,NEUTRAL,NEUT,NEUTRAL
GPX3,COLO-205,0.01560925,0,0.842595576,0,0,0.010407595,0.769467333,0,0,0.00692265,0.241205139,0,0.03014556,0.01786331,0,0.983236517,0,2.45376,0.746355556,0.586508,0.543808536,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.6955755,0,0,2.17035675,-0.002165533,-2.0985125,0,0,0.001735714,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.42191793,0,1.68597584,0.011464724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,1,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1089,3.548436625,4.95,CV,IN,-2.938065585,0.153846154,1.0000000,DOWNREG,LOSS,NEUTRAL
GPX3,HCC2998,0.02230775,0,1.354661455,0,0,0.009588524,0.599747733,0,0,0.0049817,0.201419028,0,0.02817612,0,0,0.960957414,0,2.4965093,0.780392333,0.532684967,0.610236036,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,0.4940354,0,0,1.26678975,-0.002004733,0.001559,0,0,0.001613143,7.27E-05,0.476628963,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.51087707,0,0.84591888,0.276145793,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,1,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1089,3.548436625,2.364,CV,IN,-2.938065585,0.153846154,1.0000000,DOWNREG,LOSS,NEUTRAL
GPX3,HCT-116,0.014189667,0,0.079860879,0,0,0.010169,0.529930667,0,0,0.0025,0.269252778,0,0.0295258,0,0,1.053732345,0,2.4435914,0.808958778,0.741861967,0.675673857,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.5368543,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.0017,-5.11E-05,-0.815620407,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.051488233,0,0.84591452,0.011973483,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,1,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1089,3.548436625,2.37,CV,IN,-2.938065585,0.153846154,1.0000000,DOWNREG,LOSS,NEUTRAL
GPX4,COLO-205,0.016688333,0,2.353379727,0,0,0.010407595,0.769467333,0,0,0.0049803,0.353034083,0,0.03014556,0.010749862,0,0.983236517,0,1.7807451,0,0.5839182,0.742495214,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.15168305,0,0,1.144519,-0.002165533,-2.0985125,0,0,0.001735714,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.066086628,0,1.6875634,0.011464724,9,6,4,8,5,5,5,100,10,10,100,9,12,8,100,5,5,4,100,5,2,6,6,6,100,6,100,100,100,100,100,100,9,5,100,3,100,100,100,6,9,7,6,100,10,5,9,6,5,11,100,9,6,6,5,100,100,3,5,7,7,7,7,7,100,100,6,10,100,4,10,100,100,7,10,100,7,1781,1069,3.548436625,10.788,CV,IN,0.322395614,0.0004,1.0000000,NEUTRAL,LOSS,NEUTRAL
GPX4,HCC2998,0.02230775,0,2.395050667,0,0,0.009588524,0.599747733,0,0,0.0049817,0.396628028,0,0.0280164,0,0,0.960957414,0,1.7941562,0,0.532684967,0.610236036,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,0.14285885,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,-0.845707111,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.034281,0,1.65735012,0.010034207,9,6,4,8,5,5,5,100,10,10,100,9,12,8,100,5,5,4,100,5,2,6,6,6,100,6,100,100,100,100,100,100,9,5,100,3,100,100,100,6,9,7,6,100,10,5,9,6,5,11,100,9,6,6,5,100,100,3,5,7,7,7,7,7,100,100,6,10,100,4,10,100,100,7,10,100,7,1781,1069,3.548436625,12.01,CV,IN,0.322395614,0.0004,1.0000000,NEUTRAL,LOSS,NEUTRAL
GPX4,HCT-116,0.014189667,0,1.157233485,0,0,0.010169,0.529930733,0,0,0.0025,0.384429972,0,0.0295258,0,0,1.053387517,0,1.7155285,0,0.741861967,0.5640935,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-1.02230635,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.0017,-5.11E-05,2.295490704,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.412720349,0,1.68559612,0.140007379,9,6,4,8,5,5,5,100,10,10,100,9,12,8,100,5,5,4,100,5,2,6,6,6,100,6,100,100,100,100,100,100,9,5,100,3,100,100,100,6,9,7,6,100,10,5,9,6,5,11,100,9,6,6,5,100,100,3,5,7,7,7,7,7,100,100,6,10,100,4,10,100,100,7,10,100,7,1781,1069,3.548436625,12.05,CV,IN,0.322395614,0.0004,1.0000000,NEUTRAL,LOSS,NEUTRAL
GRHPR,COLO-205,0.016688333,0,0.110389758,0,0,0.010407595,0.776549467,0,0,0.0049803,0.287173111,0,0.03014556,0.16570669,0,0.983236517,0,2.6212279,0.933869778,0.5839182,0.935093536,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.4780756,0,0,1.07732725,-0.002165533,-2.0985125,0,0,0.001735714,7.83E-05,3.083855185,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.422222953,0,0.84597584,0.122407207,16,9,10,12,10,8,13,100,18,13,100,12,20,18,100,11,10,6,100,15,12,12,11,11,100,12,100,100,100,100,100,100,12,16,100,7,100,100,100,12,12,15,11,100,17,11,13,11,9,14,100,16,12,11,7,100,100,13,13,13,12,17,12,13,100,100,14,13,100,8,8,100,100,13,13,100,12,1944,1195,3.548436625,8.437,AZ,CC,-0.030793244,0.5,1.0000000,NEUTRAL,NEUT,NEUTRAL
GRHPR,HCC2998,0.026443833,0,1.363443697,0,0,0.009588524,0.599747733,0,0,0.00746335,0.202909139,0,0.0280164,0,0,0.960957414,0,2.4770552,0.764291444,0.5314316,0.54473275,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,0.36312685,0,0,1.88510575,-0.002004733,-2.098441,0,0,0.001613143,7.27E-05,0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.012302674,0,0.84591888,0.010034241,16,9,10,12,10,8,13,100,18,13,100,12,20,18,100,11,10,6,100,15,12,12,11,11,100,12,100,100,100,100,100,100,12,16,100,7,100,100,100,12,12,15,11,100,17,11,13,11,9,14,100,16,12,11,7,100,100,13,13,13,12,17,12,13,100,100,14,13,100,8,8,100,100,13,13,100,12,1944,1195,3.548436625,9.111,AZ,CC,-0.030793244,0.5,1.0000000,NEUTRAL,NEUT,NEUTRAL
GRHPR,HCT-116,0.018324167,0,0.79816297,0,0,0.010169,0.621574133,0,0,0.0049807,0.265567639,0,0.0295258,0,0,1.053387517,0,-0.9911232,0.811562889,0.741861967,0.588316179,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,1.2782875,-0.002118733,-0.0082986,0,0,0.0017,-5.11E-05,4.666666667,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.869159814,0,1.68597632,0.092605655,16,9,10,12,10,8,13,100,18,13,100,12,20,18,100,11,10,6,100,15,12,12,11,11,100,12,100,100,100,100,100,100,12,16,100,7,100,100,100,12,12,15,11,100,17,11,13,11,9,14,100,16,12,11,7,100,100,13,13,13,12,17,12,13,100,100,14,13,100,8,8,100,100,13,13,100,12,1944,1195,3.548436625,9.319,AZ,CC,-0.030793244,0.5,1.0000000,NEUTRAL,NEUT,NEUTRAL
GSR,COLO-205,0.016688333,0,1.910231182,0,0,0.010407595,0.884649933,0,0,0.0049803,0.517951639,0,0.03014556,0.137724966,0,0.983236517,0,1.7807451,0,0.5839182,0.740534679,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.9168815,0,0,1.033472,-0.002165533,0.0014875,0,0,0.001735714,7.83E-05,5.444444444,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.068751698,0,1.68558764,0.011464724,14,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,14,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1844,1132,7.906890596,8.455,CK,CA,-0.652825477,0.02,1.0000000,NEUTRAL,LOSS,NEUTRAL
GSR,HCC2998,0.022307833,0,1.910257697,0,0,0.009588524,0.599747667,0,0,0.0049817,0.387745056,0,0.02817612,0.202001724,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.90714115,0,0,0.976237,-0.002004733,-2.098441,0,0,0.001613143,-4.85E-05,3.111111111,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.453820814,0,1.68759424,0.010034276,14,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,14,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1844,1132,7.906890596,9.789,CK,CA,-0.652825477,0.02,1.0000000,NEUTRAL,LOSS,NEUTRAL
GSR,HCT-116,0.014189667,0,1.910238879,0,0,0.010169,0.529930733,0,0,0.0025,0.304466972,0,0.0295258,0.138871379,0,1.053387517,0,-1.8180896,0.349380778,0.741861967,0.611752786,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.55265325,-0.002118733,-2.0984915,0,0,0.0017,7.66E-05,2.419234148,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.412720349,0,1.68559612,0.011973517,14,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,14,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1844,1132,7.906890596,9.281,CK,CA,-0.652825477,0.02,1.0000000,NEUTRAL,LOSS,NEUTRAL
GSS,COLO-205,0.020822167,0,1.581340939,0,0,0.010407595,0.769467333,0,0,0.00746055,0.292564083,0,0.0301456,0,0,0.983236517,0,2.1327314,0.396607556,0.5839182,0.772685321,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.3301564,0,0,0.95918925,-0.002165533,-2.0985125,0,0,0.001735714,-5.22E-05,3.060299,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.068181721,0,0.84591272,0.011464724,12,4,9,11,8,3,8,100,13,13,100,7,15,13,100,8,8,1,100,10,7,9,9,9,100,11,100,100,100,100,100,100,14,12,100,2,100,100,100,11,14,10,9,100,13,10,12,9,4,14,100,11,9,9,2,100,100,8,8,10,10,12,10,12,100,100,9,15,100,3,14,100,100,12,15,100,10,1860,1141,2.378511623,10.014,CV,IN,0.243342019,24,1.0000000,NEUTRAL,GAIN,NEUTRAL
GSS,HCC2998,0.02230775,0,1.629192727,0,0,0.009588524,0.599747733,0,0,0.0049817,0.326778333,0,0.0280164,0,0,0.960957414,0,1.934682,0.156139778,0.532684967,0.797859143,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,0.21312175,0,0,0.746172,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,-0.067929333,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.437172698,0,0.84591888,0.102200034,12,4,9,11,8,3,8,100,13,13,100,7,15,13,100,8,8,1,100,10,7,9,9,9,100,11,100,100,100,100,100,100,14,12,100,2,100,100,100,11,14,10,9,100,13,10,12,9,4,14,100,11,9,9,2,100,100,8,8,10,10,12,10,12,100,100,9,15,100,3,14,100,100,12,15,100,10,1860,1141,2.378511623,8.837,CV,IN,0.243342019,24,1.0000000,NEUTRAL,GAIN,NEUTRAL
GSS,HCT-116,0.014189667,0,1.032528909,0,0,0.010169,0.529930667,0,0,0.0025,0.325656833,0,0.0295258,0,0,1.053732345,0,-0.5762796,1.039275222,0.741861967,0.454779393,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.7494995,-0.002118733,-0.0082986,0,0,0.0017,-5.11E-05,3.359799111,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.925255953,0,1.68795256,0.011973517,12,4,9,11,8,3,8,100,13,13,100,7,15,13,100,8,8,1,100,10,7,9,9,9,100,11,100,100,100,100,100,100,14,12,100,2,100,100,100,11,14,10,9,100,13,10,12,9,4,14,100,11,9,9,2,100,100,8,8,10,10,12,10,12,100,100,9,15,100,3,14,100,100,12,15,100,10,1860,1141,2.378511623,9.837,CV,IN,0.243342019,24,1.0000000,NEUTRAL,GAIN,NEUTRAL
GSTM1,COLO-205,0.016688333,0,1.910477455,0,0,0.010407595,0.790416267,0,0,0.0049803,0.445663194,0,0.03014556,0.202778,0,0.983236517,0,1.7807451,0,0.5839182,0.22397125,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.03143545,0,0,2.08720325,-0.002165533,-2.0985125,0,0,0.001735714,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.06582886,0,1.68591268,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,5.760220946,5.296,BK,SC,-5.203582624,1.125,1.0000000,DOWNREG,NEUT,NEUTRAL
GSTM1,HCC2998,0.021349,0,1.274122939,0,0,0.009588524,0.599747733,0,0,0.00670735,0.3161145,0,0.0280164,0.130180966,0,0.960957414,0,1.8943266,0.110022111,0.534985867,0.797037393,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.8576312,0,0,0.84606175,-0.002004733,-2.098441,0,0,0.001613143,-4.85E-05,0.710700667,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.035296674,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,5.760220946,4.684,BK,SC,-5.203582624,1.125,1.0000000,DOWNREG,NEUT,NEUTRAL
GSTM1,HCT-116,0.018324167,0,1.274116485,0,0,0.010169,0.529930667,0,0,0.0049807,0.244148444,0,0.0295258,0.138871379,0,1.053387517,0,2.5690629,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.5930584,0,0,1.55265325,-0.002118733,-2.0984915,0,0,0.0017,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.460979674,0,0.84789076,0.140007379,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,5.760220946,3.972,BK,SC,-5.203582624,1.125,1.0000000,DOWNREG,NEUT,NEUTRAL
GSTZ1,COLO-205,0.013280917,0,1.910234606,0,0,0.010301548,0.664186333,0,0,0.0025,0.488086306,0,0.0298702,0,0,0.983215621,0,1.7940746,0,0.583744233,0.652705607,0,0,0,0.0094119,0.0096285,4.47E-05,0.010731619,0.012762,0,-1.03135385,0,0,2.03711875,-0.0021446,-0.0084192,0,0,0.001719857,7.75E-05,3.111111111,0,9.90E-05,0,0,0,0.007640636,0.009409333,0,0.913612512,0,1.6855914,0.008449552,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,8.066,AR,CA,-1.049268551,0.000384615,1.0000000,NEUTRAL,LOSS,NEUTRAL
